datetime,inflow,total release,evaporation,bank storage,storage,unregulated inflow,pool elevation,power release,area,bypass release
1995-12-30,9697.64812,14600.0,1354.96684,5765549.52,21398219.0,4977.41732,3680.95996,14539.0,146373.55,
1995-12-31,10692.1932,13200.0,1354.63779,5765080.72,21392359.0,6320.64742,3680.91992,13238.0,146343.24,
1996-01-01,7658.82222,13000.0,439.208367,5764263.44,21382143.0,3278.75182,3680.8501,13447.0,146290.4,
1996-01-02,8249.81137,16000.0,438.925033,5763092.24,21367503.0,3693.25257,3680.75,16166.0,146214.64,
1996-01-03,8950.64229,15900.0,438.670009,5762038.72,21354334.0,4658.64469,3680.65991,16127.0,146146.45,
1996-01-04,8777.30981,16500.0,438.387386,5760871.6,21339745.0,4810.57941,3680.56006,16675.0,146070.88,
1996-01-05,10152.9785,16300.0,438.160711,5759936.0,21328050.0,6022.92772,3680.47998,16515.0,146010.27,
1996-01-06,8560.05797,15500.0,437.905726,5758883.92,21314899.0,3830.12317,3680.38989,15538.0,145942.09,
1996-01-07,9563.82491,13300.0,437.76477,5758302.56,21307632.0,5860.01331,3680.34009,12732.0,145904.4,
1996-01-08,8064.75883,15000.0,437.509746,5757251.2,21294490.0,4028.48483,3680.25,15856.0,145836.21,
1996-01-09,8479.56221,17000.0,437.198101,5755966.96,21278437.0,5020.64941,3680.13989,16894.0,145752.88,
1996-01-10,8697.8032,16400.0,436.91544,5754802.96,21263887.0,5119.5048,3680.04004,16662.0,145677.3,
1996-01-11,8782.41661,16500.0,436.636572,5753636.72,21249309.0,5202.03101,3679.93994,16587.0,145602.71,
1996-01-12,8905.69135,16600.0,436.361355,5752473.92,21234774.0,4598.71615,3679.84009,16782.0,145529.08,
1996-01-13,9482.56766,16400.0,436.113049,5751425.28,21221666.0,6036.57926,3679.75,15978.0,145462.65,
1996-01-14,10941.4559,13100.0,436.030294,5751075.84,21217298.0,7414.86394,3679.71997,12732.0,145440.51,
1996-01-15,8587.30125,15500.0,435.781988,5750027.92,21204199.0,5794.58485,3679.62988,15865.0,145374.08,
1996-01-16,8517.78398,16200.0,435.506732,5748866.96,21189687.0,6160.89518,3679.53003,16105.0,145300.44,
1996-01-17,8610.13747,17100.0,435.203257,5747587.36,21173692.0,6502.79987,3679.41992,17005.0,145219.25,
1996-01-18,7852.68698,17900.0,434.845245,5746078.96,21154837.0,5209.73818,3679.29004,17813.0,145123.47,
1996-01-19,7139.98266,17200.0,434.486599,5744568.72,21135959.0,4735.21706,3679.15991,17086.0,145027.52,
1996-01-20,6955.47707,16200.0,434.156172,5743178.32,21118579.0,4437.36627,3679.04004,15936.0,144939.12,
1996-01-21,7610.85888,14500.0,433.907867,5742134.0,21105525.0,5179.35368,3678.94995,14278.0,144872.69,
1996-01-22,6187.54199,17000.0,433.522309,5740513.28,21085266.0,4460.41879,3678.81006,17191.0,144769.54,
1996-01-23,6775.36825,17600.0,433.136039,5738890.8,21064985.0,4971.11265,3678.66992,17357.0,144666.2,
1996-01-24,7190.84876,17200.0,432.778027,5737388.16,21046202.0,5419.44436,3678.54004,17050.0,144570.42,
1996-01-25,7378.14444,17400.0,432.419381,5735883.68,21027396.0,5141.17804,3678.40991,17160.0,144474.47,
1996-01-26,8664.54918,16300.0,432.144163,5734729.84,21012973.0,7008.29038,3678.31006,16050.0,144400.84,
1996-01-27,9896.42972,14400.0,431.978614,5734036.16,21004302.0,7802.36892,3678.25,13816.0,144356.55,
1996-01-28,7997.43525,12500.0,431.813064,5733342.64,20995633.0,5218.91605,3678.18994,12272.0,144312.26,
1996-01-29,6401.50068,15600.0,431.482676,5731959.2,20978340.0,4157.02828,3678.07007,15800.0,144223.87,
1996-01-30,7572.90418,16000.0,431.1792,5730689.12,20962464.0,5113.04418,3677.95996,15591.0,144142.68,
1996-01-31,6996.7095,15400.0,430.876359,5729422.56,20946632.0,4784.4279,3677.8501,15161.0,144061.66,
1996-02-01,6749.3659,16700.0,502.405097,5727923.36,20927892.0,4472.4027,3677.71997,16342.0,143965.71,
1996-02-02,8727.57805,16300.0,502.080102,5726773.6,20913520.0,6678.47965,3677.62012,15890.0,143892.07,
1996-02-03,9748.55353,14200.0,501.884683,5726082.4,20904880.0,8118.13513,3677.56006,13632.0,143847.79,
1996-02-04,8049.54398,12500.0,501.689218,5725391.36,20896242.0,6201.96698,3677.5,12060.0,143803.5,
1996-02-05,7983.97509,14000.0,501.428614,5724470.32,20884729.0,5868.73429,3677.41992,14165.0,143744.45,
1996-02-06,10154.6464,13800.0,501.266513,5723897.6,20877570.0,9863.21237,3677.37012,13309.0,143707.72,
1996-02-07,7888.11798,13900.0,501.005909,5722977.2,20866065.0,5662.73618,3677.29004,13602.0,143648.67,
1996-02-08,8273.17203,13500.0,500.77792,5722172.16,20856002.0,5864.72183,3677.21997,13228.0,143597.01,
1996-02-09,8657.15349,13100.0,500.582455,5721482.32,20847379.0,6269.82809,3677.15991,12846.0,143552.72,
1996-02-10,9904.98822,12000.0,500.484745,5721137.44,20843068.0,6228.89642,3677.12988,11560.0,143530.58,
1996-02-11,9207.00426,10500.0,500.420355,5720910.4,20840230.0,8380.61426,3677.11011,9826.0,143515.99,
1996-02-12,9741.61416,13400.0,500.257505,5720335.84,20833048.0,7702.25796,3677.06006,13934.0,143479.09,
1996-02-13,8897.41027,14900.0,499.996901,5719416.88,20821561.0,6780.30167,3676.97998,14563.0,143420.04,
1996-02-14,11425.4971,14300.0,499.866576,5718957.52,20815819.0,9532.45686,3676.93994,13999.0,143390.51,
1996-02-15,9863.77254,14300.0,499.671156,5718268.72,20807209.0,8004.30074,3676.87988,13958.0,143346.23,
1996-02-16,9902.44697,15100.0,499.443916,5717468.08,20797201.0,8182.96117,3676.81006,15011.0,143294.74,
1996-02-17,8966.82643,13400.0,499.248451,5716779.76,20788597.0,8128.24783,3676.75,12795.0,143250.45,
1996-02-18,8728.93124,11600.0,499.118172,5716320.96,20782862.0,7081.37364,3676.70996,11254.0,143220.93,
1996-02-19,9788.01078,15000.0,498.890137,5715518.24,20772828.0,8211.92858,3676.63989,15055.0,143169.26,
1996-02-20,10309.1317,15500.0,498.662897,5714718.64,20762833.0,8952.54631,3676.57007,15197.0,143117.77,
1996-02-21,9112.39682,15100.0,498.402293,5713802.0,20751375.0,7164.82622,3676.48999,14786.0,143058.72,
1996-02-22,10494.1839,15700.0,498.174258,5713000.24,20741353.0,8816.66166,3676.41992,15350.0,143007.05,
1996-02-23,11573.1521,15200.0,498.012158,5712430.48,20734231.0,9225.30073,3676.37012,14825.0,142970.32,
1996-02-24,12271.8852,12800.0,497.979588,5712316.0,20732800.0,10835.7992,3676.36011,12415.0,142962.94,
1996-02-25,12451.0647,12200.0,497.979588,5712316.0,20732800.0,11105.0947,3676.36011,12089.0,142962.94,
1996-02-26,10676.9782,15100.0,497.784168,5711629.28,20724216.0,9570.95138,3676.30005,15334.0,142918.66,
1996-02-27,12277.4241,16700.0,497.588704,5710942.64,20715633.0,11155.6577,3676.23999,16465.0,142874.37,
1996-02-28,10244.0938,17000.0,497.295529,5709913.2,20702765.0,9314.00983,3676.1499,16857.0,142807.94,
1996-02-29,11822.4848,17000.0,497.068289,5709115.68,20692796.0,10496.1118,3676.08008,16329.0,142756.45,
1996-03-01,10629.1953,14900.0,787.82242,5708429.84,20684223.0,8414.5673,3676.02002,14580.0,142712.16,
1996-03-02,6275.53072,12100.0,787.413654,5707515.76,20672797.0,3883.40772,3675.93994,11240.0,142653.11,
1996-03-03,10356.9877,9960.0,787.413654,5707515.76,20672797.0,8262.97372,3675.93994,9667.0,142653.11,
1996-03-04,9032.64618,13300.0,787.107132,5706830.48,20664231.0,6465.10618,3675.87988,13513.0,142608.83,
1996-03-05,10807.2377,13500.0,786.903959,5706376.56,20658557.0,8261.42674,3675.84009,13366.0,142579.48,
1996-03-06,11288.0772,14000.0,786.699612,5705919.84,20652848.0,9278.20022,3675.80005,13669.0,142549.96,
1996-03-07,12466.0904,14400.0,786.54628,5705577.44,20648568.0,10321.6854,3675.77002,14255.0,142527.81,
1996-03-08,11866.0132,13800.0,786.393019,5705235.04,20644288.0,10206.7482,3675.73999,13629.0,142505.67,
1996-03-09,9843.50764,11000.0,786.290845,5705006.88,20641436.0,8061.86464,3675.71997,10275.0,142490.91,
1996-03-10,9142.91159,10300.0,786.188601,5704778.64,20638583.0,7356.60659,3675.69995,10487.0,142476.14,
1996-03-11,11390.4391,14100.0,785.984253,5704322.32,20632879.0,9687.88506,3675.65991,14071.0,142446.62,
1996-03-12,11509.9386,14200.0,785.78108,5703868.88,20627211.0,9523.17863,3675.62012,13732.0,142417.27,
1996-03-13,10715.3844,14200.0,785.525645,5703298.72,20620084.0,9224.69335,3675.57007,14168.0,142380.37,
1996-03-14,9665.01251,14700.0,785.167966,5702500.8,20610110.0,7931.47651,3675.5,14436.0,142328.7,
1996-03-15,10041.8594,14300.0,784.861373,5701817.04,20601563.0,8303.57044,3675.43994,14158.0,142284.41,
1996-03-16,11320.3072,11700.0,784.810286,5701703.12,20600139.0,9812.90319,3675.42993,11013.0,142277.03,
1996-03-17,11946.4627,10000.0,784.91246,5701930.96,20602987.0,10675.2637,3675.44995,9630.0,142291.79,
1996-03-18,10894.1517,13600.0,784.708112,5701475.28,20597291.0,9298.07367,3675.40991,13916.0,142262.27,
1996-03-19,12269.4424,14200.0,784.554852,5701133.52,20593019.0,11158.1034,3675.37988,13965.0,142240.13,
1996-03-20,11138.7247,14600.0,784.300592,5700566.88,20585936.0,9959.28772,3675.33008,14702.0,142203.4,
1996-03-21,12194.9322,14900.0,784.096174,5700111.36,20580242.0,11144.6002,3675.29004,12808.0,142173.87,
1996-03-22,11780.4075,9060.0,784.249505,5700452.96,20584512.0,10710.7585,3675.32007,8033.0,142196.02,
1996-03-23,11765.8785,8270.0,784.453853,5700908.48,20590206.0,9841.30349,3675.36011,8029.0,142225.54,
1996-03-24,11748.0124,8270.0,784.657026,5701361.36,20595867.0,9886.10042,3675.3999,8025.0,142254.89,
1996-03-25,10981.7792,8260.0,784.810286,5701703.12,20600139.0,9175.73118,3675.42993,8355.0,142277.03,
1996-03-26,6490.00558,32400.0,783.075539,5697838.32,20551829.0,4895.03758,3675.09009,27067.0,142026.43,
1996-03-27,9947.02274,45100.0,780.726431,5692615.68,20486546.0,7375.46474,3674.62988,29985.0,141687.08,
1996-03-28,8708.85198,45300.0,778.276325,5687181.92,20418624.0,6609.11798,3674.1499,30005.0,141333.14,
1996-03-29,8231.86646,45500.0,775.775131,5681648.88,20349461.0,6430.83746,3673.65991,30030.0,140971.82,
1996-03-30,10625.9382,45500.0,773.427199,5676467.76,20284697.0,8862.80621,3673.19995,30019.0,140632.64,
1996-03-31,10810.241,45600.0,771.079337,5671299.2,20220090.0,8449.379,3672.73999,30029.0,140293.47,
1996-04-01,9612.13245,45600.0,1252.3457,5665918.96,20152837.0,6617.80495,3672.26001,30023.0,139939.53,
1996-04-02,14916.5031,41700.0,1249.38863,5661891.28,20102491.0,12737.9311,3671.8999,29833.0,139673.99,
1996-04-03,12876.2707,20600.0,1248.48639,5660664.0,20087150.0,10887.4587,3671.79004,18155.0,139592.97,
1996-04-04,15566.5788,9610.0,1249.06179,5661446.64,20096933.0,13944.2883,3671.86011,8573.0,139644.64,
1996-04-05,12577.4835,8160.0,1249.47082,5662003.12,20103889.0,11041.595,3671.90991,7996.0,139681.37,
1996-04-06,14872.1391,8150.0,1250.1284,5662898.16,20115077.0,13660.1906,3671.98999,7995.0,139740.42,
1996-04-07,15636.99,8150.0,1250.86817,5663905.52,20127669.0,14471.6055,3672.08008,7659.0,139806.85,
1996-04-08,16468.8491,16600.0,1250.78598,5663793.6,20126270.0,14823.5466,3672.07007,15240.0,139799.47,
1996-04-09,16282.8723,18700.0,1250.45713,5663345.84,20120673.0,15851.7138,3672.03003,18537.0,139769.94,
1996-04-10,20854.0327,18700.0,1250.62162,5663569.68,20123471.0,20090.1507,3672.05005,18651.0,139784.71,
1996-04-11,15721.537,18900.0,1250.21058,5663010.08,20116476.0,15157.2845,3672.0,18837.0,139747.8,
1996-04-12,20292.1114,18900.0,1250.29277,5663122.0,20117875.0,19940.9859,3672.01001,18846.0,139755.18,
1996-04-13,22477.5437,18800.0,1250.62162,5663569.68,20123471.0,22057.5267,3672.05005,18666.0,139784.71,
1996-04-14,24364.7338,18400.0,1251.1969,5664353.36,20133267.0,24881.3443,3672.12012,18396.0,139836.37,
1996-04-15,25373.9153,17900.0,1251.93478,5665358.72,20145834.0,26085.1503,3672.20996,17725.0,139902.63,
1996-04-16,26721.2956,17700.0,1252.83891,5666591.36,20161242.0,26982.5476,3672.32007,17558.0,139983.82,
1996-04-17,24818.3911,18100.0,1253.49449,5667485.6,20172420.0,25979.4576,3672.3999,18040.0,140042.69,
1996-04-18,23112.5528,17900.0,1253.98771,5668158.56,20180832.0,25116.3543,3672.45996,17836.0,140086.98,
1996-04-19,18068.7883,18200.0,1253.90541,5668046.4,20179430.0,19146.4238,3672.44995,18142.0,140079.59,
1996-04-20,21223.0132,18300.0,1254.15207,5668382.96,20183637.0,22505.1317,3672.47998,18312.0,140101.74,
1996-04-21,17132.3017,16500.0,1254.15207,5668382.96,20183637.0,17764.7132,3672.47998,16419.0,140101.74,
1996-04-22,20659.707,18500.0,1254.31644,5668607.36,20186442.0,20466.558,3672.5,18488.0,140116.5,
1996-04-23,18468.4096,18600.0,1254.23426,5668495.12,20185039.0,17747.9691,3672.48999,18575.0,140109.12,
1996-04-24,18568.9127,18700.0,1254.15207,5668382.96,20183637.0,17524.8592,3672.47998,18655.0,140101.74,
1996-04-25,18468.8712,18600.0,1254.06989,5668270.8,20182235.0,17821.3892,3672.46997,18590.0,140094.36,
1996-04-26,17704.8548,18600.0,1253.90541,5668046.4,20179430.0,17343.4458,3672.44995,18546.0,140079.59,
1996-04-27,18832.1773,18200.0,1253.90541,5668046.4,20179430.0,16848.1268,3672.44995,18235.0,140079.59,
1996-04-28,17232.1773,16600.0,1253.90541,5668046.4,20179430.0,16512.8613,3672.44995,16413.0,140079.59,
1996-04-29,19995.6078,18600.0,1253.98771,5668158.56,20180832.0,20409.9588,3672.45996,18636.0,140086.98,
1996-04-30,22287.0295,18600.0,1254.31644,5668607.36,20186442.0,22842.788,3672.5,18550.0,140116.5,
1996-05-01,24373.3848,18300.0,1441.86316,5669392.88,20196261.0,25222.3928,3672.57007,18304.0,140168.17,
1996-05-02,28643.9975,18000.0,1443.10111,5670849.84,20214473.0,30333.3295,3672.69995,17903.0,140263.94,
1996-05-03,22450.7385,17900.0,1443.57822,5671411.52,20221494.0,22962.7056,3672.75,17864.0,140300.85,
1996-05-04,22352.0681,17800.0,1444.05534,5671973.36,20228517.0,22766.5693,3672.80005,17531.0,140337.76,
1996-05-05,20860.7809,12500.0,1445.0071,5673094.72,20242534.0,20973.5307,3672.8999,12363.0,140411.39,
1996-05-06,24452.3563,17600.0,1445.7704,5673994.4,20253780.0,24564.8825,3672.97998,18152.0,140470.44,
1996-05-07,24855.4636,18000.0,1446.5337,5674894.48,20265031.0,25812.6106,3673.06006,17950.0,140529.49,
1996-05-08,24939.5122,18100.0,1447.29468,5675792.16,20276252.0,25069.6262,3673.13989,18144.0,140588.36,
1996-05-09,33297.0557,18000.0,1449.10747,5677932.32,20303004.0,33825.7117,3673.33008,18077.0,140728.6,
1996-05-10,32325.2749,17800.0,1450.82253,5679958.96,20328337.0,33809.2209,3673.51001,18047.0,140861.28,
1996-05-11,38388.6309,17700.0,1453.3009,5682890.96,20364987.0,40772.2889,3673.77002,17599.0,141053.01,
1996-05-12,37766.9609,13200.0,1456.25638,5686392.56,20408757.0,39813.4579,3674.08008,13302.0,141281.65,
1996-05-13,37480.2053,17500.0,1458.63935,5689220.08,20444101.0,39678.5953,3674.33008,17981.0,141466.0,
1996-05-14,38678.0584,17900.0,1461.11772,5692164.64,20480908.0,40880.7093,3674.59009,18017.0,141657.73,
1996-05-15,43227.9918,17800.0,1464.16627,5695792.16,20526252.0,45016.6878,3674.90991,18030.0,141893.57,
1996-05-16,46387.8224,17800.0,1467.59873,5699883.68,20577396.0,49049.8574,3675.27002,18007.0,142159.11,
1996-05-17,45665.8643,17800.0,1470.93579,5703868.88,20627211.0,49848.9443,3675.62012,17992.0,142417.27,
1996-05-18,49286.5526,17500.0,1474.74764,5708429.84,20684223.0,53695.0176,3676.02002,17407.0,142712.16,
1996-05-19,55109.4461,13900.0,1479.70437,5714374.88,20758536.0,61968.8001,3676.54004,14059.0,143095.62,
1996-05-20,54328.6001,17700.0,1484.08873,5719646.56,20824432.0,61387.5341,3677.0,18001.0,143434.8,
1996-05-21,56083.4642,17800.0,1488.66388,5725161.04,20893363.0,63552.3352,3677.47998,17978.0,143788.74,
1996-05-22,56278.3358,17900.0,1493.23903,5730689.12,20962464.0,64073.7138,3677.95996,17998.0,144142.68,
1996-05-23,57160.6025,17900.0,1497.90944,5736346.48,21033181.0,66183.5185,3678.44995,17947.0,144503.99,
1996-05-24,50073.868,17800.0,1501.72362,5740977.04,21091063.0,59607.229,3678.8501,17917.0,144799.06,
1996-05-25,47439.1146,16700.0,1505.34468,5745381.84,21146123.0,56906.2136,3679.22998,16642.0,145079.19,
1996-05-26,43241.3735,14800.0,1508.68174,5749448.8,21196960.0,50299.5775,3679.58008,14433.0,145337.35,
1996-05-27,41185.6886,14300.0,1511.82568,5753286.96,21244937.0,50527.4226,3679.90991,14277.0,145580.57,
1996-05-28,41366.4987,16800.0,1514.73962,5756784.16,21288652.0,50701.6157,3680.20996,17142.0,145805.91,
1996-05-29,32851.6246,17000.0,1516.59892,5759000.8,21316360.0,39371.1796,3680.3999,16748.0,145949.67,
1996-05-30,38242.7447,16800.0,1519.14394,5762038.72,21354334.0,42726.7457,3680.65991,16751.0,146146.45,
1996-05-31,36976.8581,17100.0,1521.49315,5764846.4,21389430.0,40576.2491,3680.8999,17185.0,146328.09,
1996-06-01,35268.9644,16500.0,2406.33788,5767425.76,21421672.0,38174.4944,3681.12012,16158.0,146494.76,
1996-06-02,33670.0489,14100.0,2409.8259,5770122.56,21455382.0,35393.3789,3681.3501,13930.0,146668.82,
1996-06-03,31892.3247,17900.0,2412.25125,5771999.68,21478846.0,34701.0397,3681.51001,18142.0,146789.85,
1996-06-04,29101.3823,18300.0,2414.06941,5773407.84,21496448.0,29420.5323,3681.62988,18200.0,146880.58,
1996-06-05,33934.653,18300.0,2416.80195,5775525.92,21522924.0,34600.903,3681.81006,18119.0,147016.94,
1996-06-06,35534.834,18300.0,2419.83468,5777878.88,21552336.0,38537.724,3682.01001,18100.0,147168.28,
1996-06-07,35352.1534,18100.0,2422.86721,5780234.16,21581777.0,38390.3884,3682.20996,17875.0,147319.61,
1996-06-08,37386.1405,16900.0,2426.50713,5783064.32,21617154.0,40843.6005,3682.44995,16580.0,147501.25,
1996-06-09,37222.1731,15100.0,2430.45044,5786134.56,21655532.0,40632.3881,3682.70996,14727.0,147698.03,
1996-06-10,39145.4498,17800.0,2434.24226,5789090.4,21692480.0,43614.3148,3682.95996,18578.0,147887.25,
1996-06-11,40172.9529,18800.0,2438.03388,5792050.0,21729475.0,43752.2479,3683.20996,18408.0,148076.46,
1996-06-12,41017.7741,18000.0,2442.12908,5795250.96,21769487.0,46881.0441,3683.47998,17847.0,148280.82,
1996-06-13,37911.8831,18100.0,2445.6171,5797980.64,21803608.0,43067.5281,3683.70996,17794.0,148454.88,
1996-06-14,35505.6331,18100.0,2448.64984,5800356.56,21833307.0,41190.9281,3683.90991,18095.0,148606.22,
1996-06-15,45068.1901,17100.0,2453.65603,5804284.0,21882400.0,53460.4551,3684.23999,16615.0,148856.04,
1996-06-16,34777.6425,15700.0,2456.99215,5806904.96,21915162.0,41374.6575,3684.45996,15369.0,149022.52,
1996-06-17,35373.4409,17900.0,2460.02468,5809290.0,21944975.0,42604.9909,3684.65991,17889.0,149173.85,
1996-06-18,39561.2807,18000.0,2463.8165,5812275.36,21982292.0,49273.2907,3684.90991,17768.0,149363.07,
1996-06-19,38873.5907,18100.0,2467.45622,5815144.72,22018159.0,47087.3357,3685.1499,17866.0,149544.7,
1996-06-20,42364.5119,18300.0,2471.70332,5818497.28,22060066.0,53134.5469,3685.42993,18021.0,149756.64,
1996-06-21,35877.7259,17500.0,2474.88775,5821014.08,22091526.0,43947.4809,3685.63989,17166.0,149915.55,
1996-06-22,36853.2794,16800.0,2478.37958,5823776.8,22126060.0,43651.2544,3685.87012,16134.0,150089.8,
1996-06-23,39794.6256,17300.0,2482.31929,5826897.92,22165074.0,45512.6306,3686.12988,17392.0,150286.4,
1996-06-24,40864.0789,17500.0,2486.4147,5830146.48,22205681.0,45756.7189,3686.3999,17215.0,150490.77,
1996-06-25,41696.6356,18300.0,2490.50991,5833399.52,22246344.0,47662.4156,3686.66992,18053.0,150695.13,
1996-06-26,39684.1047,17900.0,2494.30152,5836415.36,22284042.0,44899.1697,3686.91992,17534.0,150884.34,
1996-06-27,38064.3422,17900.0,2497.78954,5839192.96,22318762.0,46005.6022,3687.1499,17540.0,151058.4,
1996-06-28,35735.7696,18000.0,2500.82588,5841613.52,22349019.0,40002.3145,3687.3501,17761.0,151209.92,
1996-06-29,36658.481,18100.0,2504.01031,5844154.72,22380784.0,39938.246,3687.56006,17761.0,151368.83,
1996-06-30,35025.889,18100.0,2506.89115,5846455.84,22409548.0,36739.229,3687.75,17920.0,151512.59,
1996-07-01,29146.4944,18600.0,2895.6266,5847790.88,22426236.0,30560.7084,3687.86011,18500.0,151595.92,
1996-07-02,29305.0272,19600.0,2897.36081,5849002.16,22441377.0,33227.3572,3687.95996,19531.0,151671.5,
1996-07-03,25521.6735,19100.0,2898.40367,5849730.96,22450487.0,28550.3435,3688.02002,18837.0,151716.95,
1996-07-04,25505.9267,16600.0,2899.96808,5850824.64,22464158.0,27201.6617,3688.11011,16263.0,151785.13,
1996-07-05,22124.5571,18200.0,2900.4855,5851186.4,22468680.0,26608.6811,3688.13989,18255.0,151807.68,
1996-07-06,27366.7876,16800.0,2902.39754,5852523.92,22485399.0,32424.3046,3688.25,16355.0,151891.01,
1996-07-07,22131.836,15700.0,2903.44063,5853253.84,22494523.0,27718.2018,3688.31006,15466.0,151936.47,
1996-07-08,16807.2737,17000.0,2903.09301,5853010.48,22491481.0,23547.8397,3688.29004,17342.0,151921.32,
1996-07-09,10857.0051,18500.0,2901.18075,5851672.64,22474758.0,16111.495,3688.17993,18492.0,151837.98,
1996-07-10,18080.0402,19100.0,2900.6592,5851307.92,22470199.0,23333.0049,3688.1499,19139.0,151815.25,
1996-07-11,16145.5597,18800.0,2899.79439,5850703.12,22462639.0,18323.1761,3688.1001,18672.0,151777.56,
1996-07-12,18007.6134,18200.0,2899.44677,5850460.08,22459601.0,22090.0096,3688.08008,18172.0,151762.41,
1996-07-13,11618.2451,17600.0,2897.88212,5849366.56,22445932.0,16070.0354,3687.98999,17427.0,151694.22,
1996-07-14,10147.362,15300.0,2896.49164,5848394.96,22433787.0,13171.159,3687.90991,15354.0,151633.62,
1996-07-15,14421.7203,17900.0,2895.45291,5847669.44,22424718.0,17831.792,3687.8501,17942.0,151588.35,
1996-07-16,10147.2057,18600.0,2893.36695,5846213.2,22406515.0,14347.3302,3687.72998,18828.0,151497.44,
1996-07-17,11853.7975,17000.0,2891.97623,5845242.88,22394386.0,16215.0033,3687.6499,16736.0,151436.83,
1996-07-18,10775.9676,15900.0,2890.58988,5844275.92,22382299.0,12389.6943,3687.57007,15754.0,151376.41,
1996-07-19,10457.2979,15600.0,2889.19916,5843306.32,22370179.0,13281.6389,3687.48999,15437.0,151315.8,
1996-07-20,11857.7064,13700.0,2888.50392,5842821.68,22364121.0,13189.0824,3687.44995,13754.0,151285.5,
1996-07-21,10133.9842,12800.0,2887.63475,5842216.08,22356551.0,12474.8502,3687.3999,12591.0,151247.62,
1996-07-22,14202.6158,15200.0,2887.11733,5841855.68,22352046.0,17436.6475,3687.37012,15554.0,151225.07,
1996-07-23,7690.87734,15300.0,2885.2053,5840524.0,22335400.0,10330.0955,3687.26001,15424.0,151141.74,
1996-07-24,6270.89766,14700.0,2883.11934,5839072.0,22317250.0,8498.01806,3687.13989,14622.0,151050.83,
1996-07-25,12080.7792,13900.0,2882.42822,5838591.2,22311240.0,13659.015,3687.1001,13725.0,151020.71,
1996-07-26,2709.72811,13600.0,2879.82072,5836777.84,22288573.0,3778.31361,3686.94995,13454.0,150907.07,
1996-07-27,8417.12484,11900.0,2878.77785,5836052.88,22279511.0,9394.09994,3686.88989,11890.0,150861.62,
1996-07-28,7116.09845,11400.0,2877.56519,5835210.32,22268979.0,7195.46225,3686.82007,11263.0,150808.77,
1996-07-29,3746.43852,13800.0,2875.13161,5833520.24,22247853.0,3723.53192,3686.67993,13957.0,150702.71,
1996-07-30,8499.05595,13600.0,2873.74502,5832557.92,22235824.0,8130.58105,3686.6001,13497.0,150642.28,
1996-07-31,6318.98346,13900.0,2871.83299,5831231.36,22219242.0,5943.03456,3686.48999,13730.0,150558.95,
1996-08-01,1795.65804,15100.0,2855.46255,5829065.12,22192164.0,1806.13904,3686.31006,15437.0,150422.77,
1996-08-02,7003.28536,15400.0,2853.39939,5827620.08,22174101.0,6956.80286,3686.18994,15458.0,150331.86,
1996-08-03,6428.38324,14800.0,2851.34031,5826178.88,22156086.0,6033.68774,3686.07007,14611.0,150241.13,
1996-08-04,2994.71584,12200.0,2849.10513,5824615.36,22136542.0,2640.02134,3685.93994,11970.0,150142.64,
1996-08-05,2649.11341,15100.0,2846.18661,5822575.2,22111040.0,1475.95491,3685.77002,15585.0,150014.04,
1996-08-06,10477.4328,16400.0,2844.63929,5821494.32,22097529.0,9820.51931,3685.67993,16377.0,149945.86,
1996-08-07,4381.66701,16000.0,2841.89257,5819576.8,22073560.0,3585.89101,3685.52002,16111.0,149824.83,
1996-08-08,5803.60787,15800.0,2839.48536,5817897.76,22052572.0,5950.94587,3685.37988,15747.0,149718.76,
1996-08-09,1137.31337,16000.0,2836.05099,5815504.0,22022650.0,-506.18013,3685.17993,16224.0,149567.43,
1996-08-10,7099.04822,13800.0,2834.33597,5814309.52,22007719.0,5998.20822,3685.08008,13191.0,149491.86,
1996-08-11,2603.15142,14200.0,2831.58629,5812395.92,21983799.0,1319.40542,3684.92,14434.0,149370.7,
1996-08-12,3705.07582,16100.0,2828.66641,5810365.28,21958416.0,2633.12132,3684.75,16339.0,149242.04,
1996-08-13,6974.21808,16100.0,2826.43554,5808815.12,21939039.0,5209.64908,3684.62012,16318.0,149143.74,
1996-08-14,3298.16426,16500.0,2823.34068,5806666.32,21912179.0,1756.56826,3684.43994,16482.0,149007.37,
1996-08-15,3229.276,16400.0,2820.24991,5804522.32,21885379.0,2181.7795,3684.26,16592.0,148871.18,
1996-08-16,3642.41946,16800.0,2817.15959,5802380.48,21858606.0,1753.79646,3684.08008,16457.0,148735.01,
1996-08-17,5284.20505,14400.0,2814.9244,5800832.64,21839258.0,3573.23005,3683.94995,14453.0,148636.52,
1996-08-18,6248.79351,12100.0,2813.38117,5799764.56,21825907.0,3851.93251,3683.86011,11788.0,148568.52,
1996-08-19,4066.09364,15600.0,2810.63037,5797861.76,21802122.0,790.15864,3683.69995,16256.0,148447.31,
1996-08-20,4092.47799,15600.0,2807.88296,5795963.04,21778388.0,350.14549,3683.54,15500.0,148326.25,
1996-08-21,1284.14346,15200.0,2804.62108,5793710.72,21750234.0,-629.78654,3683.3501,15101.0,148182.52,
1996-08-22,8438.73912,15100.0,2802.90174,5792524.4,21735405.0,6280.54862,3683.25,15047.0,148106.76,
1996-08-23,3620.70732,15100.0,2800.15501,5790630.4,21711730.0,1616.47682,3683.09009,15126.0,147985.73,
